,Optim_params_exp,Optim_params_lin,cell,experiment_id,image_name,r_sq_exp,r_sq_lin,session_type
4849,"[array([ 0.01220706,  0.58474599, -0.00702   ]), array([[  2.75261819e-04,   1.04807278e-02,  -7.37194790e-06],
       [  1.04807278e-02,   2.38437484e+00,   1.68764247e-03],
       [ -7.37194790e-06,   1.68764247e-03,   1.06921100e-05]])]","[array([-0.01375579,  0.00044256]), array([[  3.00810509e-05,  -1.30787177e-06],
       [ -1.30787177e-06,   7.69336334e-08]])]",85,671152642,im078,0.0199129833879,0.0716209326455,behavior_session_B
4850,"[array([ 0.03161736,  0.81746527, -0.00823107]), array([[  2.74228256e-04,   5.11213967e-03,  -7.28245672e-06],
       [  5.11213967e-03,   8.08667226e-01,   7.51883322e-04],
       [ -7.28245672e-06,   7.51883322e-04,   9.04742902e-06]])]","[array([-0.00942392,  0.00015803]), array([[  3.21768637e-05,  -1.35958580e-06],
       [ -1.35958580e-06,   7.76906172e-08]])]",85,671152642,im047,0.111275209123,0.00936578198404,behavior_session_B
4851,"[array([ 0.03196101,  1.70900749, -0.0063403 ]), array([[  2.02587983e-04,   4.63538842e-03,  -5.76065030e-06],
       [  4.63538842e-03,   5.57223581e+00,   1.17661077e-03],
       [ -5.76065030e-06,   1.17661077e-03,   5.95552558e-06]])]","[array([-0.01015508,  0.00027993]), array([[  2.26315314e-05,  -9.56261894e-07],
       [ -9.56261894e-07,   5.46435369e-08]])]",85,671152642,im036,0.134774555383,0.0404718782484,behavior_session_B
4852,"[array([  3.12881193e-02,   1.97661654e+01,   8.72236453e-04]), array([[  8.09943430e-04,  -9.73349342e+03,  -2.38218697e-05],
       [ -9.73349342e+03,   1.35220566e+14,   9.73351750e+03],
       [ -2.38218697e-05,   9.73351750e+03,   2.38218672e-05]])]","[array([  1.60954006e-03,   9.21422342e-06]), array([[  8.66451792e-05,  -3.76718187e-06],
       [ -3.76718187e-06,   2.21598926e-07]])]",85,671152642,im115,0.0364263012386,1.16099714057e-05,behavior_session_B
4853,"[array([  1.96145564e-02,   2.04078995e+01,   2.02647417e-02]), array([[  2.60957878e-04,  -6.03280522e+03,  -7.45593956e-06],
       [ -6.03280522e+03,   1.70846497e+14,   6.03281742e+03],
       [ -7.45593956e-06,   6.03281742e+03,   7.45593958e-06]])]","[array([ 0.02295419, -0.00012255]), array([[  2.72199986e-05,  -1.15014080e-06],
       [ -1.15014080e-06,   6.57223319e-08]])]",86,671152642,im012,0.0427987001114,0.00667596134723,behavior_session_B
4854,"[array([ -1.39585845e-02,   2.15147018e+01,   2.51903979e-03]), array([[  2.06450401e-04,   7.05873676e+04,  -6.07207054e-06],
       [  7.05873676e+04,   2.78994933e+16,  -7.05873888e+04],
       [ -6.07207054e-06,  -7.05873888e+04,   6.07207069e-06]])]","[array([-0.00146948,  0.00021116]), array([[  2.13810457e-05,  -9.29610677e-07],
       [ -9.29610677e-07,   5.46829812e-08]])]",86,671152642,im013,0.0286720535583,0.0241130569487,behavior_session_B
4855,"[array([ -1.36706827e-02,   1.78163338e+01,   9.72792250e-03]), array([[  2.81268218e-04,   4.03037965e+03,  -8.27259462e-06],
       [  4.03037965e+03,   6.67626568e+13,  -4.03040003e+03],
       [ -8.27259462e-06,  -4.03040003e+03,   8.27259461e-06]])]","[array([ 0.02172628, -0.00072876]), array([[  2.33033582e-05,  -1.01318948e-06],
       [ -1.01318948e-06,   5.95993809e-08]])]",86,671152642,im044,0.0203588244805,0.212618384076,behavior_session_B
4856,"[array([-0.0110962 ,  0.42077994,  0.02413403]), array([[  5.02817724e-04,  -1.59729930e-02,  -1.36446733e-05],
       [ -1.59729930e-02,   2.51149605e+00,  -3.10253190e-03],
       [ -1.36446733e-05,  -3.10253190e-03,   2.39811285e-05]])]","[array([ 0.01578426,  0.00043687]), array([[  6.29326942e-05,  -2.73620409e-06],
       [ -2.73620409e-06,   1.60953182e-07]])]",86,671152642,im078,0.00949861542711,0.034685886582,behavior_session_B
4857,"[array([ 0.02703257,  0.13390697,  0.01179913]), array([[  2.66996703e-04,   8.42342790e-04,  -2.52227501e-05],
       [  8.42342790e-04,   3.54835848e-02,   1.22697805e-03],
       [ -2.52227501e-05,   1.22697805e-03,   7.16521253e-05]])]","[array([ 0.02635373, -0.00049208]), array([[  6.71286911e-05,  -2.83642357e-06],
       [ -2.83642357e-06,   1.62081346e-07]])]",86,671152642,im047,0.0822595083953,0.0420906347729,behavior_session_B
4858,"[array([ -1.84123314e-02,   1.72240661e+01,   1.70723488e-02]), array([[  4.25589318e-04,   3.77949288e+03,  -1.21596948e-05],
       [  3.77949288e+03,   4.11166584e+13,  -3.77951563e+03],
       [ -1.21596948e-05,  -3.77951563e+03,   1.21596948e-05]])]","[array([ 0.02066632, -0.0002346 ]), array([[  4.31410714e-05,  -1.82286216e-06],
       [ -1.82286216e-06,   1.04163551e-07]])]",86,671152642,im036,0.0235885122226,0.0153019756416,behavior_session_B
4859,"[array([ 0.02306002,  0.24226831,  0.03750137]), array([[  4.53620446e-03,   4.07852197e-02,  -1.43885692e-04],
       [  4.07852197e-02,   1.78099193e+00,   1.40149901e-02],
       [ -1.43885692e-04,   1.40149901e-02,   3.70773044e-04]])]","[array([ 0.03611384,  0.00024938]), array([[  7.49452415e-04,  -3.16670032e-05],
       [ -3.16670032e-05,   1.80954304e-06]])]",87,671152642,im012,0.00445428941819,0.00100984170421,behavior_session_B
4860,"[array([ 0.0268806 ,  0.47313021,  0.00700443]), array([[  2.39079909e-04,   3.47494374e-03,  -6.41927110e-06],
       [  3.47494374e-03,   2.62952370e-01,   6.22091900e-04],
       [ -6.41927110e-06,   6.22091900e-04,   1.04920293e-05]])]","[array([  1.03336560e-02,  -7.59873693e-05]), array([[  3.27743002e-05,  -1.42496956e-06],
       [ -1.42496956e-06,   8.38217373e-08]])]",87,671152642,im013,0.104666099823,0.00208308300888,behavior_session_B
4861,"[array([ 0.02377893,  0.73114514,  0.0049518 ]), array([[  1.76152251e-04,   4.04902329e-03,  -4.78129838e-06],
       [  4.04902329e-03,   6.92434753e-01,   6.18793496e-04],
       [ -4.78129838e-06,   6.18793496e-04,   6.22325843e-06]])]","[array([ 0.00935502, -0.00018196]), array([[  2.12083161e-05,  -9.22100699e-07],
       [ -9.22100699e-07,   5.42412174e-08]])]",87,671152642,im044,0.103851870061,0.0181607506172,behavior_session_B
4862,"[array([ 0.0268819 ,  0.55612575,  0.01211288]), array([[  1.34858311e-04,   2.24164422e-03,  -3.60806388e-06],
       [  2.24164422e-03,   2.14309312e-01,   3.68299907e-04],
       [ -3.60806388e-06,   3.68299907e-04,   5.37475956e-06]])]","[array([  1.39880951e-02,  -4.39402646e-06]), array([[  1.89656850e-05,  -8.24595049e-07],
       [ -8.24595049e-07,   4.85055973e-08]])]",87,671152642,im078,0.168552760652,1.2061848372e-05,behavior_session_B
4863,"[array([ 0.0647582 ,  0.48834996,  0.00673798]), array([[  1.66886272e-04,   1.03925352e-03,  -4.31440307e-06],
       [  1.03925352e-03,   3.38069102e-02,   1.75196233e-04],
       [ -4.31440307e-06,   1.75196233e-04,   6.91944028e-06]])]","[array([ 0.02171646, -0.00058987]), array([[  3.42009503e-05,  -1.44511057e-06],
       [ -1.44511057e-06,   8.25777467e-08]])]",87,671152642,im047,0.485024657747,0.110261986426,behavior_session_B
4864,"[array([-0.00883679,  0.97366225,  0.00967732]), array([[  2.26233697e-04,  -1.65952782e-02,  -6.12542475e-06],
       [ -1.65952782e-02,   1.36555295e+01,  -2.52843310e-03],
       [ -6.12542475e-06,  -2.52843310e-03,   7.14464589e-06]])]","[array([ 0.00739058,  0.00010813]), array([[  2.34658477e-05,  -9.91514696e-07],
       [ -9.91514696e-07,   5.66579831e-08]])]",87,671152642,im036,0.0113530142425,0.00603296534857,behavior_session_B
4865,"[array([ 0.01443015,  0.83324325,  0.00819111]), array([[  1.66959285e-04,   6.86756443e-03,  -4.58834391e-06],
       [  6.86756443e-03,   2.49330384e+00,   1.04975637e-03],
       [ -4.58834391e-06,   1.04975637e-03,   5.65618884e-06]])]","[array([ 0.00696238,  0.00011518]), array([[  1.86104515e-05,  -8.09150057e-07],
       [ -8.09150057e-07,   4.75970624e-08]])]",87,671152642,im115,0.0421086120231,0.00837476507016,behavior_session_B
4866,"[array([  6.17073620e-02,   2.23427437e+01,   1.11417370e-02]), array([[  2.61689023e-04,  -2.31130972e+04,  -7.47682944e-06],
       [ -2.31130972e+04,   2.50073094e+15,   2.31130995e+04],
       [ -7.47682944e-06,   2.31130995e+04,   7.47682921e-06]])]","[array([ 0.01743175, -0.00026148]), array([[  3.70784113e-05,  -1.56669343e-06],
       [ -1.56669343e-06,   8.95253384e-08]])]",88,671152642,im012,0.30617960181,0.0219689119414,behavior_session_B
4867,"[array([ 0.02541534,  0.30466186,  0.00898133]), array([[  1.72713344e-04,   1.76704168e-03,  -5.07578291e-06],
       [  1.76704168e-03,   8.52873411e-02,   4.69652002e-04],
       [ -5.07578291e-06,   4.69652002e-04,   1.11087010e-05]])]","[array([ 0.01513175, -0.00019915]), array([[  2.90324651e-05,  -1.26228110e-06],
       [ -1.26228110e-06,   7.42518304e-08]])]",88,671152642,im057,0.129154953961,0.0159284901154,behavior_session_B
4868,"[array([ 0.06024658,  0.8777282 ,  0.00933581]), array([[  3.56927114e-04,   3.62141232e-03,  -9.86163714e-06],
       [  3.62141232e-03,   3.50202875e-01,   5.57360372e-04],
       [ -9.86163714e-06,   5.57360372e-04,   1.19232391e-05]])]","[array([  1.30921020e-02,  -4.76580292e-05]), array([[  5.17109804e-05,  -2.24830356e-06],
       [ -2.24830356e-06,   1.32253150e-07]])]",88,671152642,im013,0.261997652179,0.000520147183285,behavior_session_B
4869,"[array([-0.01677104,  2.47262431,  0.00431946]), array([[  2.50543326e-04,  -8.64101157e-03,  -7.40018291e-06],
       [ -8.64101157e-03,   1.24444902e+02,  -5.69676679e-03],
       [ -7.40018291e-06,  -5.69676679e-03,   7.45271552e-06]])]","[array([  3.38581421e-03,   2.41366336e-05]), array([[  2.67312966e-05,  -1.16223029e-06],
       [ -1.16223029e-06,   6.83664860e-08]])]",88,671152642,im044,0.0339730848134,0.000258157158159,behavior_session_B
4870,"[array([ 0.02075609,  0.4224317 ,  0.00242483]), array([[  3.05190288e-04,   5.20257023e-03,  -8.27736509e-06],
       [  5.20257023e-03,   4.39653956e-01,   1.00719466e-03],
       [ -8.27736509e-06,   1.00719466e-03,   1.45078023e-05]])]","[array([  5.37176178e-03,  -7.21031011e-05]), array([[  4.12290293e-05,  -1.79256649e-06],
       [ -1.79256649e-06,   1.05445088e-07]])]",88,671152642,im078,0.0523766936838,0.001491829476,behavior_session_B
4871,"[array([ 0.04672241,  0.53794392,  0.01177719]), array([[  6.22379795e-04,   5.81993915e-03,  -1.60720954e-05],
       [  5.81993915e-03,   3.01864471e-01,   9.33069652e-04],
       [ -1.60720954e-05,   9.33069652e-04,   2.43884191e-05]])]","[array([  1.55235973e-02,  -3.58268566e-05]), array([[  8.09039796e-05,  -3.41847782e-06],
       [ -3.41847782e-06,   1.95341578e-07]])]",88,671152642,im047,0.114781407333,0.000193223667616,behavior_session_B
4872,"[array([-0.02065649,  0.81029204,  0.0059545 ]), array([[  3.30172312e-04,  -9.37219617e-03,  -8.76031881e-06],
       [ -9.37219617e-03,   2.23112343e+00,  -1.37770052e-03],
       [ -8.76031881e-06,  -1.37770052e-03,   1.09201381e-05]])]","[array([-0.00358943,  0.00048632]), array([[  3.34635789e-05,  -1.41395404e-06],
       [ -1.41395404e-06,   8.07973740e-08]])]",88,671152642,im036,0.0425703834265,0.0792682400731,behavior_session_B
4873,"[array([  2.04674032e-02,   2.05080470e+01,   5.83639105e-03]), array([[  2.82444412e-04,  -9.49612217e+03,  -8.30718864e-06],
       [ -9.49612217e+03,   3.69078451e+14,   9.49613547e+03],
       [ -8.30718864e-06,   9.49613547e+03,   8.30718858e-06]])]","[array([  5.27651834e-03,   6.73326815e-05]), array([[  3.04116141e-05,  -1.32224412e-06],
       [ -1.32224412e-06,   7.77790678e-08]])]",88,671152642,im115,0.0443327897853,0.00176322915163,behavior_session_B
4874,"[array([  0.28361977,  20.58417439,   0.05099977]), array([[  2.72661643e-03,  -3.10223652e+04,  -7.79033270e-05],
       [ -3.10223652e+04,   4.32376555e+14,   3.10223752e+04],
       [ -7.79033270e-05,   3.10223752e+04,   7.79033259e-05]])]","[array([ 0.09083655, -0.0018262 ]), array([[  4.78653590e-04,  -2.02247997e-05],
       [ -2.02247997e-05,   1.15570284e-06]])]",89,671152642,im012,0.472218987414,0.0782332766537,behavior_session_B
4875,"[array([ 0.03979717,  0.06654605,  0.011385  ]), array([[ 0.00079377, -0.00241334, -0.00073282],
       [-0.00241334,  0.01945451,  0.00430955],
       [-0.00073282,  0.00430955,  0.00106705]])]","[array([ 0.04349166, -0.00095088]), array([[  1.23956034e-04,  -5.38939276e-06],
       [ -5.38939276e-06,   3.17023102e-07]])]",89,671152642,im057,0.09104335811,0.0795507874838,behavior_session_B
4876,"[array([ -2.30747821e-02,   1.90877121e+01,   8.74931207e-03]), array([[  3.85196448e-04,   8.53973086e+03,  -1.13293073e-05],
       [  8.53973086e+03,   2.18859657e+14,  -8.53974793e+03],
       [ -1.13293073e-05,  -8.53974793e+03,   1.13293073e-05]])]","[array([ 0.00161393,  0.00038095]), array([[  3.97037081e-05,  -1.72624820e-06],
       [ -1.72624820e-06,   1.01544012e-07]])]",89,671152642,im013,0.0414416834982,0.0415096901719,behavior_session_B
4877,"[array([-0.02525726,  0.63971116,  0.00622645]), array([[  2.69004732e-04,  -5.29996570e-03,  -7.23226420e-06],
       [ -5.29996570e-03,   6.74849160e-01,  -8.29283612e-04],
       [ -7.23226420e-06,  -8.29283612e-04,   1.00183598e-05]])]","[array([ 0.00289515,  0.00010613]), array([[  3.28923086e-05,  -1.43010038e-06],
       [ -1.43010038e-06,   8.41235516e-08]])]",89,671152642,im044,0.0806146110406,0.00404097139507,behavior_session_B
4878,"[array([-0.02439838,  0.56936482,  0.0147837 ]), array([[  2.48193564e-04,  -4.63198289e-03,  -6.64277865e-06],
       [ -4.63198289e-03,   5.06102905e-01,  -7.53460717e-04],
       [ -6.64277865e-06,  -7.53460717e-04,   9.76881111e-06]])]","[array([ 0.00869127,  0.00026392]), array([[  3.06136179e-05,  -1.33102688e-06],
       [ -1.33102688e-06,   7.82956986e-08]])]",89,671152642,im078,0.0829178216452,0.0262507834445,behavior_session_B
4879,"[array([-0.0310796 ,  0.4734707 ,  0.00933031]), array([[  2.51084733e-04,  -3.17399154e-03,  -6.49895203e-06],
       [ -3.17399154e-03,   2.06181426e-01,  -5.44856256e-04],
       [ -6.49895203e-06,  -5.44856256e-04,   1.06140242e-05]])]","[array([-0.00018938,  0.00041318]), array([[  3.23686464e-05,  -1.36768959e-06],
       [ -1.36768959e-06,   7.81537015e-08]])]",89,671152642,im036,0.126474742257,0.0603689754867,behavior_session_B
4880,"[array([-0.01271226,  0.82220767,  0.00865271]), array([[  2.84947040e-04,  -1.31972051e-02,  -7.81996661e-06],
       [ -1.31972051e-02,   5.29060944e+00,  -2.01493997e-03],
       [ -7.81996661e-06,  -2.01493997e-03,   9.69167612e-06]])]","[array([  9.54599437e-03,  -9.06600267e-05]), array([[  3.12577117e-05,  -1.35903094e-06],
       [ -1.35903094e-06,   7.99429958e-08]])]",89,671152642,im115,0.0196445554212,0.00310589187522,behavior_session_B
4881,"[array([  6.04155991e-02,   1.87084060e+01,   2.54703267e-03]), array([[  3.54609894e-04,  -3.49150753e+03,  -1.01317122e-05],
       [ -3.49150753e+03,   4.21126557e+13,   3.49151325e+03],
       [ -1.01317122e-05,   3.49151325e+03,   1.01317115e-05]])]","[array([-0.00114343,  0.00030678]), array([[  4.56238695e-05,  -1.92776913e-06],
       [ -1.92776913e-06,   1.10158232e-07]])]",90,671152642,im012,0.237902329909,0.0245122445315,behavior_session_B
4882,"[array([  3.77129083e-02,   3.24956091e-01,  -8.71106860e-06]), array([[  2.39700502e-04,   1.76058157e-03,  -6.88144760e-06],
       [  1.76058157e-03,   6.09113016e-02,   4.34560243e-04],
       [ -6.88144760e-06,   4.34560243e-04,   1.43872008e-05]])]","[array([ 0.00796206, -0.00024041]), array([[  4.19540611e-05,  -1.82408962e-06],
       [ -1.82408962e-06,   1.07299390e-07]])]",90,671152642,im057,0.190552770667,0.0160606968994,behavior_session_B
4883,"[array([ 0.35599968,  0.57039284,  0.01888866]), array([[  1.36331631e-03,   1.74563925e-03,  -3.64893901e-05],
       [  1.74563925e-03,   1.30981403e-02,   2.83814971e-04],
       [ -3.64893901e-05,   2.83814971e-04,   5.36261180e-05]])]","[array([ 0.0997253 , -0.00337869]), array([[  5.77636548e-04,  -2.51146326e-05],
       [ -2.51146326e-05,   1.47733134e-06]])]",90,671152642,im013,0.77791712751,0.189729602125,behavior_session_B
4884,"[array([  9.83447798e-03,   3.79004475e+01,   3.12142450e-03]), array([[  3.54727812e-04,  -9.63932790e+05,  -1.04331711e-05],
       [ -9.63932790e+05,   3.02800160e+18,   9.63932767e+05],
       [ -1.04331711e-05,   9.63932767e+05,   1.04331708e-05]])]","[array([  3.99819023e-03,  -3.50459058e-05]), array([[  3.68630489e-05,  -1.60274123e-06],
       [ -1.60274123e-06,   9.42788958e-08]])]",90,671152642,im044,0.00845561869213,0.000394615970561,behavior_session_B
4885,"[array([-0.00786353,  0.76712787,  0.00363456]), array([[  2.70783978e-04,  -1.94226191e-02,  -7.38141177e-06],
       [ -1.94226191e-02,   1.09907893e+01,  -2.96022339e-03],
       [ -7.38141177e-06,  -2.96022339e-03,   9.41045772e-06]])]","[array([ 0.00119933,  0.00011858]), array([[  2.95904884e-05,  -1.28654296e-06],
       [ -1.28654296e-06,   7.56789975e-08]])]",90,671152642,im078,0.0081058283395,0.00559845807186,behavior_session_B
4886,"[array([ 0.03053532,  0.16480947, -0.00384628]), array([[  1.62380367e-04,   6.86483644e-04,  -8.64055822e-06],
       [  6.86483644e-04,   2.08055560e-02,   5.10268962e-04],
       [ -8.64055822e-06,   5.10268962e-04,   2.63370291e-05]])]","[array([ 0.00963698, -0.00045233]), array([[  3.86045405e-05,  -1.63117776e-06],
       [ -1.63117776e-06,   9.32101571e-08]])]",90,671152642,im047,0.168198611381,0.0606464349788,behavior_session_B
4887,"[array([-0.01524203,  0.50382497,  0.01053653]), array([[  2.23499217e-04,  -6.06982009e-03,  -5.77343592e-06],
       [ -6.06982009e-03,   8.76668186e-01,  -1.00568478e-03],
       [ -5.77343592e-06,  -1.00568478e-03,   9.09310558e-06]])]","[array([ 0.00541337,  0.00023163]), array([[  2.66088575e-05,  -1.12431792e-06],
       [ -1.12431792e-06,   6.42467387e-08]])]",90,671152642,im036,0.0373456489271,0.0239722597238,behavior_session_B
4888,"[array([-0.01144469,  0.68438782,  0.0163934 ]), array([[  6.98463618e-04,  -3.18790013e-02,  -1.88597379e-05],
       [ -3.18790013e-02,   1.00562931e+01,  -4.91496737e-03],
       [ -1.88597379e-05,  -4.91496737e-03,   2.52953342e-05]])]","[array([  1.67900594e-02,  -6.21361457e-05]), array([[  7.82041796e-05,  -3.40018168e-06],
       [ -3.40018168e-06,   2.00010687e-07]])]",90,671152642,im115,0.00680535901349,0.000584611647216,behavior_session_B
4889,"[array([  4.41925192e-02,   2.01622014e+01,  -1.68511669e-03]), array([[  5.61776041e-04,  -2.22748023e+04,  -1.60507480e-05],
       [ -2.22748023e+04,   1.08193425e+15,   2.22748093e+04],
       [ -1.60507480e-05,   2.22748093e+04,   1.60507445e-05]])]","[array([-0.01349506,  0.000745  ]), array([[  5.56592734e-05,  -2.35180028e-06],
       [ -2.35180028e-06,   1.34388587e-07]])]",91,671152642,im012,0.0953768041654,0.108313838958,behavior_session_B
4890,"[array([ 0.02012358,  0.88334952,  0.00604408]), array([[  4.65281076e-04,   1.41845167e-02,  -1.28644299e-05],
       [  1.41845167e-02,   4.16444695e+00,   2.18566221e-03],
       [ -1.28644299e-05,   2.18566221e-03,   1.55160665e-05]])]","[array([-0.00185029,  0.00052203]), array([[  4.80154466e-05,  -2.08762807e-06],
       [ -2.08762807e-06,   1.22801651e-07]])]",91,671152642,im057,0.0294559977529,0.0630097736852,behavior_session_B
4891,"[array([ 0.03746081,  1.55668538,  0.00705651]), array([[  5.00572299e-04,   9.74652376e-03,  -1.45922723e-05],
       [  9.74652376e-03,   7.17513967e+00,   2.24024683e-03],
       [ -1.45922723e-05,   2.24024683e-03,   1.52685807e-05]])]","[array([ 0.00545356,  0.00017407]), array([[  5.60851359e-05,  -2.43848418e-06],
       [ -2.43848418e-06,   1.43440247e-07]])]",91,671152642,im013,0.0825673640384,0.00636055828802,behavior_session_B
4892,"[array([ -2.07780823e-02,   2.01408041e+01,  -7.70943977e-03]), array([[  3.21476685e-04,   2.30553231e+04,  -9.45519662e-06],
       [  2.30553231e+04,   1.91139901e+15,  -2.30553377e+04],
       [ -9.45519662e-06,  -2.30553377e+04,   9.45519649e-06]])]","[array([-0.01039647,  0.00012314]), array([[  3.43504760e-05,  -1.49349894e-06],
       [ -1.49349894e-06,   8.78528797e-08]])]",91,671152642,im044,0.0403104887548,0.00520305309788,behavior_session_B
4893,"[array([ 0.00653009,  1.09330228, -0.00496482]), array([[  4.90722342e-04,   5.12251024e-02,  -1.34579384e-05],
       [  5.12251024e-02,   7.52804025e+01,   8.21090379e-03],
       [ -1.34579384e-05,   8.21090379e-03,   1.51604158e-05]])]","[array([-0.01743518,  0.00072818]), array([[  4.38552278e-05,  -1.85303777e-06],
       [ -1.85303777e-06,   1.05887872e-07]])]",91,671152642,im047,0.00282657916482,0.12837589569,behavior_session_B
4894,"[array([ -6.28790654e-03,   1.44960797e+01,  -2.72807895e-04]), array([[  5.19306461e-04,   1.12513271e+03,  -1.48373265e-05],
       [  1.12513271e+03,   2.98664639e+12,  -1.12521317e+03],
       [ -1.48373265e-05,  -1.12521317e+03,   1.48373274e-05]])]","[array([-0.01801227,  0.0010037 ]), array([[  4.00467623e-05,  -1.69211671e-06],
       [ -1.69211671e-06,   9.66923832e-08]])]",91,671152642,im036,0.002303716216,0.23455846311,behavior_session_B
4895,"[array([  3.47072209e-02,   1.26111076e+00,  -3.28476858e-04]), array([[  4.20783485e-04,   8.60077034e-03,  -1.20704683e-05],
       [  8.60077034e-03,   3.50623340e+00,   1.57521169e-03],
       [ -1.20704683e-05,   1.57521169e-03,   1.31240769e-05]])]","[array([-0.00761322,  0.0005099 ]), array([[  4.48363931e-05,  -1.94940839e-06],
       [ -1.94940839e-06,   1.14671081e-07]])]",91,671152642,im115,0.0860768476939,0.0642911509903,behavior_session_B
4896,"[array([ 0.04925133,  1.55736025,  0.00867886]), array([[  4.28891180e-04,   6.39993491e-03,  -1.21324831e-05],
       [  6.39993491e-03,   3.54163505e+00,   1.41484076e-03],
       [ -1.21324831e-05,   1.41484076e-03,   1.26967989e-05]])]","[array([ 0.01346287, -0.00017433]), array([[  5.05134828e-05,  -2.13437250e-06],
       [ -2.13437250e-06,   1.21964142e-07]])]",92,671152642,im012,0.149751924442,0.00727525474415,behavior_session_B
4897,"[array([  2.46377746e-02,   1.98591147e+01,   1.94231164e-03]), array([[  3.96520224e-04,  -1.62425434e+04,  -1.16623603e-05],
       [ -1.62425434e+04,   7.69132818e+14,   1.62425586e+04],
       [ -1.16623603e-05,   1.62425586e+04,   1.16623602e-05]])]","[array([-0.00905502,  0.00068831]), array([[  3.72174146e-05,  -1.61814846e-06],
       [ -1.61814846e-06,   9.51852033e-08]])]",92,671152642,im057,0.0456931925649,0.131061037452,behavior_session_B
4898,"[array([ 0.20016214,  0.18486481,  0.08600657]), array([[ 0.01367771,  0.0101923 , -0.00063236],
       [ 0.0101923 ,  0.04818271,  0.00621646],
       [-0.00063236,  0.00621646,  0.00186711]])]","[array([ 0.16405096, -0.00260081]), array([[  2.95270270e-03,  -1.28378378e-04],
       [ -1.28378378e-04,   7.55166923e-06]])]",92,671152642,im013,0.0980123546632,0.0264258992396,behavior_session_B
4899,"[array([-0.03209267,  1.48779744,  0.00186629]), array([[  2.50447588e-04,  -5.68371009e-03,  -7.27900124e-06],
       [ -5.68371009e-03,   4.16347396e+00,  -1.23040804e-03],
       [ -7.27900124e-06,  -1.23040804e-03,   7.67081733e-06]])]","[array([-0.00570614,  0.00037576]), array([[  2.76989355e-05,  -1.20430154e-06],
       [ -1.20430154e-06,   7.08412674e-08]])]",92,671152642,im044,0.117086858199,0.0569582606869,behavior_session_B
4900,"[array([  1.23373126e-02,   2.24437864e+01,   6.76101217e-03]), array([[  3.49748892e-04,  -3.17573360e+05,  -1.02867322e-05],
       [ -3.17573360e+05,   3.33341672e+17,   3.17573357e+05],
       [ -1.02867322e-05,   3.17573357e+05,   1.02867321e-05]])]","[array([  8.00627406e-05,   4.13731998e-04]), array([[  3.45151108e-05,  -1.50065719e-06],
       [ -1.50065719e-06,   8.82739687e-08]])]",92,671152642,im078,0.0134288577253,0.0555000661077,behavior_session_B
4901,"[array([ 0.00806918,  1.14036208,  0.00197401]), array([[  2.94878636e-04,   2.52993169e-02,  -8.12315195e-06],
       [  2.52993169e-02,   3.35094599e+01,   4.15551194e-03],
       [ -8.12315195e-06,   4.15551194e-03,   9.04794318e-06]])]","[array([-0.00766148,  0.00056943]), array([[  2.63363444e-05,  -1.11280329e-06],
       [ -1.11280329e-06,   6.35887596e-08]])]",92,671152642,im047,0.00710385713426,0.130415304809,behavior_session_B
4902,"[array([-0.05018836,  0.71624802,  0.00424078]), array([[  3.03827983e-04,  -3.27734362e-03,  -7.96496414e-06],
       [ -3.27734362e-03,   2.53776220e-01,  -4.83451209e-04],
       [ -7.96496414e-06,  -4.83451209e-04,   1.04648067e-05]])]","[array([-0.01388165,  0.0008798 ]), array([[  3.27813885e-05,  -1.38512909e-06],
       [ -1.38512909e-06,   7.91502334e-08]])]",92,671152642,im036,0.225906733796,0.22337920187,behavior_session_B
4903,"[array([-0.0112958 ,  1.87834909,  0.00266634]), array([[  2.63188938e-04,  -1.65505970e-02,  -7.73879934e-06],
       [ -1.65505970e-02,   8.33040453e+01,  -5.16752938e-03],
       [ -7.73879934e-06,  -5.16752938e-03,   7.92390778e-06]])]","[array([-0.00329877,  0.00032848]), array([[  2.63023919e-05,  -1.14358227e-06],
       [ -1.14358227e-06,   6.72695457e-08]])]",92,671152642,im115,0.015110078942,0.0463524361711,behavior_session_B
4904,"[array([  1.74519905e-02,   2.07256832e+01,   1.95895935e-03]), array([[  1.03423435e-03,  -2.38037947e+05,  -2.95495542e-05],
       [ -2.38037947e+05,   6.71134959e+16,   2.38038048e+05],
       [ -2.95495542e-05,   2.38038048e+05,   2.95495533e-05]])]","[array([ 0.01076458, -0.00047548]), array([[  1.02130371e-04,  -4.31536781e-06],
       [ -4.31536781e-06,   2.46592447e-07]])]",93,671152642,im012,0.00885217742378,0.0262569547757,behavior_session_B
4905,"[array([ 0.01926306,  0.07108816, -0.00569644]), array([[ 0.00013651, -0.00080415, -0.00011355],
       [-0.00080415,  0.01713563,  0.00161644],
       [-0.00011355,  0.00161644,  0.00017362]])]","[array([ 0.00969238, -0.00047262]), array([[  2.53955371e-05,  -1.10415379e-06],
       [ -1.10415379e-06,   6.49502235e-08]])]",93,671152642,im057,0.105039399282,0.094378565114,behavior_session_B
